Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01 00:00:00+03:00,1302.300048828125,1582.0,1287.5999755859375,1471.4000244140625,1471.4000244140625,297323474900
2021-03-01 00:00:00+03:00,1491.9000244140625,1589.5,1256.300048828125,1420.5,1420.5,159800637000
2021-06-01 00:00:00+03:00,1424.5,1474.5,1341.5,1472.0999755859375,1472.0999755859375,108382394400
2021-09-01 00:00:00+03:00,1475.5999755859375,1834.5,1371.5,1809.699951171875,1809.699951171875,166463088100
2021-12-01 00:00:00+03:00,1823.0999755859375,2406.89990234375,1726.300048828125,1946.199951171875,1946.199951171875,217039828300
2022-03-01 00:00:00+03:00,1969.0999755859375,2562.300048828125,1946.5,2547.10009765625,2547.10009765625,215755277700
2022-06-01 00:00:00+03:00,2554.300048828125,3199.0,2359.10009765625,3171.199951171875,3171.199951171875,221007177800
2022-09-01 00:00:00+03:00,3168.39990234375,4988.7001953125,3048.699951171875,4977.60009765625,4977.60009765625,345160269300
2022-12-01 00:00:00+03:00,5046.2998046875,5704.7998046875,4601.2998046875,4976.60009765625,4976.60009765625,214558230300
